user,churn,age,deposits,purchases_partners,purchases,cc_recommended,cc_application_begin,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly,zodiac_sign_Aquarius,zodiac_sign_Aries,zodiac_sign_Cancer,zodiac_sign_Capricorn,zodiac_sign_Gemini,zodiac_sign_Leo,zodiac_sign_Libra,zodiac_sign_Pisces,zodiac_sign_Sagittarius,zodiac_sign_Scorpio,zodiac_sign_Taurus,zodiac_sign_Virgo
18492,1,34.0,0,2,0,197,3,1.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24248,0,23.0,0,46,0,80,3,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21830,0,19.0,0,34,0,79,29,0.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
50775,1,45.0,0,6,0,12,6,0.13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18973,0,29.0,6,31,6,40,6,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
47682,1,27.0,3,65,3,134,6,1.13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8827,0,36.0,0,0,0,137,5,1.83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45722,0,26.0,0,53,0,157,5,1.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19157,1,26.0,0,33,0,47,9,0.5700000000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40271,0,26.0,0,0,0,82,6,1.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3418,1,39.0,0,0,0,113,3,1.5699999999999998,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56225,0,36.0,0,37,0,54,3,1.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65687,0,25.0,1,3,1,1,0,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17413,0,30.0,2,56,2,112,2,1.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8899,0,25.0,0,0,0,215,16,2.23,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
47018,1,22.0,0,1,0,114,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56214,0,42.0,0,0,0,272,57,2.53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21557,0,27.0,0,0,0,183,8,2.03,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21831,0,44.0,8,77,8,139,26,1.67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13314,0,19.0,1,5,1,16,4,0.15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3980,1,26.0,0,98,0,165,38,1.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48911,1,33.0,0,0,0,38,7,0.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11329,0,22.0,30,93,29,211,17,1.63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25525,0,36.0,33,72,33,185,12,1.33,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18763,0,40.0,0,18,0,248,11,2.23,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19390,1,28.0,9,53,9,91,13,0.47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8177,0,23.0,0,0,0,176,18,1.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16354,1,20.0,0,0,0,20,0,0.63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30494,0,28.0,0,0,0,211,14,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41140,0,32.0,0,3,0,230,7,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48136,0,21.0,50,104,50,269,31,2.17,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22504,1,80.0,0,0,0,0,0,0.03,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12315,0,50.0,43,58,41,191,31,1.6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
45532,1,31.0,0,1,0,24,11,0.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6109,0,58.0,0,0,0,226,91,2.6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20525,0,23.0,2,7,2,14,1,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29846,0,31.0,1,33,1,61,2,1.33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13836,1,54.0,0,1,0,15,6,0.13,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42023,1,23.0,0,0,0,149,3,1.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26997,1,67.0,0,0,0,276,32,2.23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2742,0,21.0,0,0,0,301,14,2.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10501,1,27.0,0,0,0,16,4,0.23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
63919,0,41.0,2,13,2,0,0,0.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19425,1,34.0,0,0,0,207,12,2.07,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3212,0,28.0,0,0,0,110,43,1.3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35644,0,35.0,42,50,42,181,4,1.83,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54678,1,33.0,0,0,0,30,11,0.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45564,0,34.0,0,21,0,35,0,0.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21245,0,33.0,28,89,27,169,27,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33982,0,33.0,2,490,2,301,38,2.23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2303,0,28.0,1,146,1,283,20,1.93,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22856,1,31.0,0,0,0,33,7,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47454,0,38.0,0,15,0,66,0,0.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6138,0,68.0,47,24,47,256,25,2.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,0,26.0,0,0,0,229,11,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41145,0,30.0,0,49,0,160,7,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43953,1,43.0,0,42,0,136,8,1.33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41217,1,19.0,3,24,3,57,10,0.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22655,0,40.0,0,0,0,174,11,1.97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67993,0,24.0,0,12,0,13,0,0.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18426,1,38.0,0,0,0,161,4,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23335,0,33.0,0,7,0,105,13,1.6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67164,0,31.0,0,3,0,0,0,0.13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12720,0,22.0,0,50,0,90,12,0.8800000000000002,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9473,0,22.0,2,149,2,249,28,1.97,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5430,1,34.0,0,0,0,240,34,2.43,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30974,0,36.0,15,40,15,115,9,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47482,0,37.0,0,78,0,146,18,1.4300000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7479,1,25.0,2,72,2,142,2,1.17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41204,1,29.0,0,21,0,56,2,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
47706,0,34.0,0,79,0,179,11,1.0699999999999998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53220,1,28.0,4,22,4,47,10,2.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39117,1,31.0,0,0,0,181,9,2.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
269,1,26.0,21,37,21,143,10,0.83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45303,1,47.0,0,0,0,250,19,2.23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23940,0,33.0,0,344,0,299,9,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53052,0,24.0,0,0,0,69,9,1.17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34086,1,25.0,1,9,1,47,1,0.33,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
68346,0,26.0,0,3,0,0,0,0.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49123,1,24.0,0,4,0,5,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57337,1,34.0,0,0,0,0,0,0.16999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24219,0,33.0,0,0,0,233,13,2.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29726,0,35.0,3,135,3,264,12,1.93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33877,1,22.0,0,0,0,54,2,1.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13799,0,25.0,0,156,0,258,18,1.93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
48496,1,28.0,1,89,1,130,7,1.33,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5999,0,17.0,1,71,1,106,4,1.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30886,0,24.0,0,62,0,170,5,1.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64933,1,34.0,0,6,0,5,0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26132,0,20.0,32,114,31,196,8,1.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35434,0,34.0,2,110,2,232,40,1.87,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65203,1,24.0,4,6,4,17,8,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6056,0,44.0,4,85,4,230,23,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6732,0,30.0,7,89,7,186,30,1.47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54031,1,18.0,6,70,6,85,23,0.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53174,1,24.0,0,1,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39224,0,24.0,3,62,3,116,5,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36085,0,33.0,0,73,0,85,15,0.87,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55691,1,28.0,20,20,20,83,13,0.7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7525,0,20.0,22,81,22,238,4,1.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58169,1,35.0,1,0,1,20,7,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20592,0,43.0,0,0,0,224,12,2.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49643,1,28.0,1,39,1,83,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20808,0,28.0,1,15,1,253,18,2.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31183,1,58.0,4,65,4,155,9,0.16999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29836,0,39.0,62,60,47,225,44,1.13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19066,1,49.0,0,30,0,54,2,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,1,41.0,52,92,50,238,23,2.17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23165,0,28.0,0,27,0,62,5,0.5700000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21636,1,36.0,0,0,0,72,4,1.47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26240,0,25.0,0,19,0,34,0,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31506,1,20.0,0,59,0,88,3,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4911,0,43.0,9,112,9,219,15,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31218,1,30.0,0,0,0,138,8,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66228,1,22.0,2,18,2,71,5,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52381,1,29.0,0,0,0,188,16,2.1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39351,0,32.0,0,23,0,85,2,0.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35660,1,37.0,0,0,0,164,18,1.73,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41796,1,28.0,1,36,1,89,17,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30402,0,34.0,0,71,0,151,43,1.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33431,0,35.0,8,129,8,169,28,1.33,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37368,1,29.0,0,0,0,183,27,2.07,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34909,1,29.0,17,30,17,209,31,1.13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7420,0,25.0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51549,0,23.0,11,42,11,69,12,0.91,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55383,1,36.0,0,3,0,15,3,0.4400000000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28291,0,30.0,0,0,0,97,1,1.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51007,1,28.0,0,0,0,221,8,1.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7642,0,23.0,0,113,0,176,15,1.63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3291,0,24.0,0,141,0,218,14,2.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51020,0,27.0,0,24,0,24,6,0.47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9413,1,26.0,0,0,0,194,19,1.13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35504,0,43.0,0,0,0,79,0,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37166,0,26.0,2,14,2,14,0,0.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32444,1,32.0,9,18,9,36,6,0.23,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16246,0,25.0,0,82,0,176,4,1.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28741,0,38.0,24,14,23,290,5,2.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4640,0,41.0,0,0,0,86,28,0.93,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29101,1,35.0,0,0,0,225,9,2.27,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1094,0,26.0,0,45,0,100,5,1.03,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5626,0,29.0,33,86,33,225,9,1.97,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34904,1,34.0,0,0,0,56,0,0.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36937,0,36.0,0,0,0,35,9,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8264,1,29.0,15,21,15,264,22,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34004,1,33.0,6,47,6,116,11,1.13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5716,1,29.0,0,0,0,74,7,1.2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10796,0,21.0,0,22,0,30,3,0.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55480,0,39.0,0,7,0,5,0,0.03,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
46256,1,33.0,0,0,0,144,23,1.47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
44965,0,30.0,0,3,0,0,0,0.03,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36249,0,40.0,0,40,0,119,1,0.76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45652,0,22.0,10,94,10,169,10,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2756,1,28.0,4,72,4,129,33,0.5700000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33094,0,28.0,0,0,0,9,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51045,0,27.0,0,52,0,122,3,0.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49027,0,39.0,4,188,4,121,17,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20103,1,26.0,2,0,1,29,4,0.47,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15161,1,29.0,0,0,0,225,9,2.03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16243,0,47.0,0,0,0,172,20,2.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7336,0,28.0,0,0,0,214,9,1.93,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7765,0,35.0,0,0,0,259,27,2.13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17194,0,32.0,0,0,0,241,24,2.27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8607,0,52.0,10,41,10,123,16,0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16772,0,27.0,0,45,0,221,5,2.17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48489,1,21.0,0,0,0,65,3,0.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55347,0,24.0,0,5,0,26,2,0.06999999999999999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18669,1,35.0,0,82,0,84,11,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18112,0,25.0,15,145,15,240,26,2.07,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25805,1,25.0,5,47,5,72,8,0.23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13203,0,50.0,3,38,3,96,5,0.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50788,1,23.0,0,0,0,96,8,1.47,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21601,0,36.0,0,59,0,150,0,1.4300000000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10477,0,32.0,0,46,0,77,0,0.87,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7735,0,45.0,57,63,55,277,49,2.23,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28972,1,31.0,0,10,0,169,0,1.8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
386,0,29.0,0,0,0,89,2,1.37,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2602,1,30.0,0,0,0,53,3,0.63,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16236,0,32.0,31,40,30,121,25,1.23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28924,1,25.0,0,0,0,86,15,0.9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23922,1,35.0,26,72,26,149,29,1.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21545,1,27.0,0,22,0,47,1,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43781,0,31.0,5,61,4,138,14,1.17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30442,1,23.0,0,0,0,15,0,0.16999999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17987,1,31.0,25,20,23,281,24,1.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17880,1,34.0,6,74,6,254,19,2.07,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30136,1,33.0,0,0,0,224,24,1.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28629,0,24.0,0,10,0,4,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44851,1,40.0,0,17,0,52,3,0.67,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21060,1,31.0,1,1,1,137,13,1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27370,0,24.0,1,8,1,181,17,2.07,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61066,1,32.0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29178,1,41.0,0,0,0,28,7,0.5700000000000001,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11234,1,28.0,5,0,5,34,1,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12188,0,30.0,0,31,0,33,3,0.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30886,0,22.0,0,62,0,170,5,1.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31050,0,27.0,56,115,55,289,34,2.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10133,1,37.0,0,0,0,60,7,0.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55801,0,27.0,1,24,1,44,4,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64978,0,19.0,0,18,0,11,3,0.67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27250,0,26.0,0,45,0,111,9,0.96,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47748,0,25.0,0,61,0,60,5,0.92,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39775,0,34.0,50,156,50,286,26,1.97,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56787,1,24.0,0,0,0,5,0,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53423,1,52.0,1,1,1,23,8,0.03,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
41730,0,22.0,1,70,1,179,38,1.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52464,0,26.0,0,16,0,31,4,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15285,1,23.0,5,25,5,25,7,0.5700000000000001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46715,0,21.0,8,159,8,254,61,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
55050,1,39.0,9,21,9,45,5,0.89,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27747,0,24.0,0,0,0,170,3,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46612,1,30.0,0,0,0,160,4,1.77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55832,1,48.0,4,7,4,6,6,0.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20331,0,35.0,1,91,1,190,6,1.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13283,0,24.0,0,0,0,157,6,1.73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30240,0,26.0,0,64,0,195,12,1.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56228,1,29.0,1,6,1,0,0,0.13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15788,0,52.0,0,1,0,201,5,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6893,1,28.0,3,61,3,79,18,0.87,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15612,0,24.0,0,117,0,188,10,1.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22292,0,31.0,0,40,0,85,0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40243,1,50.0,0,2,0,20,1,0.06999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3377,1,36.0,13,99,13,237,10,1.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16992,1,32.0,0,4,0,112,3,0.83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6614,1,31.0,0,0,0,81,1,1.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51069,0,32.0,3,26,3,93,4,0.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1289,1,43.0,0,0,0,128,8,1.23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47052,0,25.0,0,4,0,0,0,0.06999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37872,0,43.0,4,83,4,239,24,1.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
57905,0,25.0,1,1,1,10,3,0.1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28697,0,51.0,1,174,1,235,23,2.13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23578,0,27.0,0,22,0,55,2,0.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
